"","Year","SouthSST_Annual","SST_South_Months_Jun","LagSouthSST_Spring","LagSST_South_Months_Sep","LagSST_South_Months_Nov","FinSouthSST_AnnEsts","LagFinSouthSST_AnnEsts","LagFinSouthSST_SpringDat","FSLdat_Annual","FSLdat_Summer","FSLdat_Autumn","FSLdat_Spring","FSL_months_Jan","FSL_months_Feb","FSL_months_Mar","FSL_months_Apr","FSL_months_May","FSL_months_Oct","LagFSLdat_Annual","LagFSLdat_Summer","LagFSLdat_Autumn","LagFSLdat_Winter","LagFSLdat_Spring","LagFSL_months_Feb","LagFSL_months_Apr","LagFSL_months_May","LagFSL_months_Jun","LagFSL_months_Jul","LagFSL_months_Aug","LagFSL_months_Sep","LagFSL_months_Oct","LagFSL_months_Nov","FinFSLdat_AnnEsts","FinFSLdat_SummerDat","FinFSLdat_AutumnDat","FinFSLdat_SpringDat","LagFinFSLdat_AnnEsts","LagFinFSLdat_SummerDat","LagFinFSLdat_AutumnDat","LagFinFSLdat_SpringDat","FishName","OtoWidth","Ages","Site","FSLann","FSLsumm","FSLaut","FSLwin","FSLspr","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
"753",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040018",17.24066667,25,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"754",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040019",11.444,41,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"755",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050134",12.95466667,28,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"756",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050116",19.15966667,33,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"757",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040036",18.142,34,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"758",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050103",16.54633333,38,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"759",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040046",19.21133333,40,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"760",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050113",19.145,24,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"761",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050099",15.311,49,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"762",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040045",20.48933333,32,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"763",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050088",20.28,27,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"764",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X060083",14.167,23,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"765",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050184",16.94366667,32,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"766",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040055",14.584,48,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"767",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050255",14.376,31,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"768",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050110",19.54233333,31,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"769",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X050289",20.885,32,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"770",1995,17.9925,17.78,16.46,16.96,17.93,18.1858333333333,18.1858333333333,17.25,0.745,0.671,0.769,0.724666666666667,0.61,0.645,0.707,0.785,0.815,0.717,0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,0.847,0.828,0.868,1.002,0.977,0.814,0.774,0.739,0.774,0.7955,0.630666666666667,0.769,0.785666666666667,0.796166666666667,0.776,0.809666666666667,0.589333333333333,"X040070",12.577,42,"South",0.745,0.671,0.769,0.815333333333333,0.724666666666667,19.5683333333333,20.6333333333333,21.1533333333333,18.4,18.0866666666667,20.5208333333333,21.42,22.08,19.4066666666667,19.1766666666667
"771",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X060028",17.91733333,36,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"772",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050255",13.72533333,32,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"773",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050134",14.549,29,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"774",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040019",12.79,42,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"775",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040033",24.155,29,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"776",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050099",15.045,50,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"777",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050193",19.64633333,28,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"778",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040036",17.638,35,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"779",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050263",18.125,43,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"780",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040018",22.16733333,26,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"781",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040046",20.31633333,41,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"782",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050088",23.69633333,28,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"783",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X060083",16.24166667,24,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"784",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050110",20.054,32,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"785",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050113",18.43733333,25,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"786",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050085",12.577,42,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"787",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050289",17.30266667,33,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"788",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040055",17.31,49,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"789",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X040070",14.888,43,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"790",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050103",21.16966667,39,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"791",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050116",21.392,34,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
"792",1996,18.4833333333333,18.53,17.25,16.38,17.29,18.5466666666667,18.5466666666667,16.8633333333333,0.82225,0.762666666666667,0.809666666666667,0.785666666666667,0.723,0.847,0.733,0.828,0.868,0.739,0.70375,0.721666666666667,0.757,0.747,0.589333333333333,0.778,0.796,0.825,0.835,0.74,0.666,0.58,0.551,0.58,0.796166666666667,0.776,0.809666666666667,0.589333333333333,0.679333333333333,0.766666666666667,0.757,0.729,"X050184",19.55966667,33,"South",0.82225,0.762666666666667,0.809666666666667,0.931,0.785666666666667,19.5983333333333,20.9333333333333,20.9433333333333,18.2866666666667,18.23,20.8183333333333,21.7466666666667,22.17,19.8966666666667,19.46
